"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa049333","hsa04933","AGE-RAGE signaling pathway in diabetic complications","8/518","100/8661",0.248082145895445,0.902903624014817,0.865402834518994,"113026/23236/5332/5292/1729/5293/51196/5594",8,"UP000152733"
"hsa040206","hsa04020","Calcium signaling pathway","18/518","253/8661",0.254789815408017,0.907992967039289,0.870280799079191,"1812/5260/5261/113026/23236/3270/845/844/5332/6543/91807/340156/85366/3358/5159/51196/5154/8911",18,"UP000152733"
"hsa0516512","hsa05165","Human papillomavirus infection","23/518","331/8661",0.255282367729896,0.907992967039289,0.870280799079191,"4855/5610/356/3695/5525/284217/122011/23352/8516/4854/2535/5293/5159/7060/324/64398/5594/5516/5515/1108/7057/245973/6696",23,"UP000152733"
"hsa030827","hsa03082","ATP-dependent chromatin remodeling","9/518","117/8661",0.265493236833929,0.921927668531499,0.883636743001437,"57634/29994/8289/54556/4798/2186/1108/1107/57492",9,"UP000152733"
"hsa005911","hsa00591","Linoleic acid metabolism","3/518","30/8661",0.265893200290383,0.921927668531499,0.883636743001437,"54979/8398/123745",3,"UP000152733"
"hsa030222","hsa03022","Basal transcription factors","4/518","44/8661",0.268036478710436,0.921927668531499,0.883636743001437,"54457/6880/2969/1022",4,"UP000152733"
"hsa041152","hsa04115","p53 signaling pathway","6/518","74/8661",0.28087459587596,0.930996322593393,0.892328743699737,"6241/50484/5268/63970/637/7057",6,"UP000152733"
"hsa050108","hsa05010","Alzheimer disease","26/518","384/8661",0.281655291189897,0.930996322593393,0.892328743699737,"8408/9706/322/23236/5610/1965/55630/4035/9821/1454/5332/122011/637/5704/9861/3028/8678/5709/10313/2535/5293/324/5594/7388/440567/4711",26,"UP000152733"
"hsa000302","hsa00030","Pentose phosphate pathway","3/518","31/8661",0.282469045649689,0.930996322593393,0.892328743699737,"729020/6120/7086",3,"UP000152733"
"hsa040644","hsa04064","NF-kappa B signaling pathway","8/518","104/8661",0.28257076883825,0.930996322593393,0.892328743699737,"4792/10892/4791/4055/3654/7188/7189/7706",8,"UP000152733"
"hsa012304","hsa01230","Biosynthesis of amino acids","6/518","75/8661",0.291370499151956,0.949989231610022,0.910532809849862,"729020/6120/387712/383/3418/7086",6,"UP000152733"
"hsa051331","hsa05133","Pertussis","6/518","76/8661",0.301945512011393,0.974319023294496,0.933852099004309,"834/3654/710/722/5594/7189",6,"UP000152733"
"hsa049734","hsa04973","Carbohydrate digestion and absorption","4/518","47/8661",0.308959692175337,0.984576698315595,0.943683736404724,"23236/8972/5332/5293",4,"UP000152733"
"hsa051622","hsa05162","Measles","10/518","138/8661",0.311415633013559,0.984576698315595,0.943683736404724,"5610/356/1965/4792/637/4793/3654/5293/3305/7189",10,"UP000152733"
"hsa045305","hsa04530","Tight junction","12/518","170/8661",0.318310167251083,0.996310823495888,0.954930501753248,"154810/4301/8777/9075/154796/81/87/7454/6093/64398/5516/5515",12,"UP000152733"
"hsa049345","hsa04934","Cushing syndrome","11/518","155/8661",0.322782742846372,0.998556245178255,0.957082663110149,"23236/3283/3284/5332/9101/2535/324/5594/4297/3739/8911",11,"UP000152733"
"hsa015215","hsa01521","EGFR tyrosine kinase inhibitor resistance","6/518","79/8661",0.334050738742355,0.998556245178255,0.957082663110149,"6194/2549/5293/5159/5594/5154",6,"UP000152733"
"hsa052036","hsa05203","Viral carcinogenesis","14/518","204/8661",0.335984273922546,0.998556245178255,0.957082663110149,"79885/5610/4792/51564/2648/4791/81/87/23352/4055/7188/5293/5594/1108",14,"UP000152733"
"hsa041108","hsa04110","Cell cycle","11/518","157/8661",0.337952702068412,0.998556245178255,0.957082663110149,"25836/546/113130/5525/9232/1032/29882/1022/5516/5515/10926",11,"UP000152733"
"hsa043905","hsa04390","Hippo signaling pathway","11/518","157/8661",0.337952702068412,0.998556245178255,0.957082663110149,"1453/1454/154796/26524/9113/2535/658/324/64398/5516/5515",11,"UP000152733"
"hsa006703","hsa00670","One carbon pool by folate","2/518","20/8661",0.338169207632253,0.998556245178255,0.957082663110149,"10841/10840",2,"UP000152733"
"hsa040706","hsa04070","Phosphatidylinositol signaling system","7/518","97/8661",0.360543993765,0.999999097966402,0.958465589105178,"113026/23236/200576/5332/5287/5293/51196",7,"UP000152733"
"hsa052153","hsa05215","Prostate cancer","7/518","97/8661",0.360543993765,0.999999097966402,0.958465589105178,"5170/4792/5293/5159/7850/5594/5154",7,"UP000152733"
"hsa040624","hsa04062","Chemokine signaling pathway","13/518","192/8661",0.362525107422529,0.999999097966402,0.958465589105178,"23236/4792/5332/4793/7454/2870/2868/2869/6093/23533/5293/5594/2931",13,"UP000152733"
"hsa049131","hsa04913","Ovarian steroidogenesis","4/518","51/8661",0.364294377699938,0.999999097966402,0.958465589105178,"3283/3284/2492/123745",4,"UP000152733"
"hsa049791","hsa04979","Cholesterol metabolism","4/518","51/8661",0.364294377699938,0.999999097966402,0.958465589105178,"4035/3931/4036/10948",4,"UP000152733"
"hsa005122","hsa00512","Mucin type O-glycan biosynthesis","3/518","36/8661",0.365949935748607,0.999999097966402,0.958465589105178,"2590/9245/728819",3,"UP000152733"
"hsa054163","hsa05416","Viral myocarditis","5/518","67/8661",0.372501428013893,0.999999097966402,0.958465589105178,"1604/284217/637/4625/4624",5,"UP000152733"
"hsa040157","hsa04015","Rap1 signaling pathway","14/518","210/8661",0.3764378853835,0.999999097966402,0.958465589105178,"23236/4301/55740/51466/5332/5293/5159/51196/5594/7057/57568/8631/5154/2889",14,"UP000152733"
"hsa041464","hsa04146","Peroxisome","6/518","83/8661",0.37740080113235,0.999999097966402,0.958465589105178,"9409/6647/7498/3418/54677/5189",6,"UP000152733"
"hsa046403","hsa04640","Hematopoietic cell lineage","7/518","99/8661",0.380431599569674,0.999999097966402,0.958465589105178,"1380/1378/1379/1437/1604/7850/3562",7,"UP000152733"
"hsa049604","hsa04960","Aldosterone-regulated sodium reabsorption","3/518","37/8661",0.382543719393099,0.999999097966402,0.958465589105178,"5170/5293/5594",3,"UP000152733"
"hsa051432","hsa05143","African trypanosomiasis","3/518","37/8661",0.382543719393099,0.999999097966402,0.958465589105178,"23236/356/5332",3,"UP000152733"
"hsa047283","hsa04728","Dopaminergic synapse","9/518","132/8661",0.392067332456933,0.999999097966402,0.958465589105178,"1812/84152/23236/3763/5525/5332/5516/5515/2931",9,"UP000152733"
"hsa040727","hsa04072","Phospholipase D signaling pathway","10/518","148/8661",0.392150460533526,0.999999097966402,0.958465589105178,"2913/23236/5332/2549/23533/5293/5159/5594/5154/123745",10,"UP000152733"
"hsa034303","hsa03430","Mismatch repair","2/518","23/8661",0.403859691865802,0.999999097966402,0.958465589105178,"3978/5424",2,"UP000152733"
"hsa034604","hsa03460","Fanconi anemia pathway","4/518","54/8661",0.405727521796565,0.999999097966402,0.958465589105178,"9894/2175/7398/5980",4,"UP000152733"
"hsa046302","hsa04630","JAK-STAT signaling pathway","11/518","166/8661",0.407486243519099,0.999999097966402,0.958465589105178,"1437/3587/30837/5292/55801/5293/5159/9466/3562/1154/5154",11,"UP000152733"
"hsa049115","hsa04911","Insulin secretion","6/518","86/8661",0.4100121853811,0.999999097966402,0.958465589105178,"23236/27445/3778/157855/5332/3781",6,"UP000152733"
"hsa049771","hsa04977","Vitamin digestion and absorption","2/518","24/8661",0.425077185477984,0.999999097966402,0.958465589105178,"8029/5406",2,"UP000152733"
"hsa041449","hsa04144","Endocytosis","16/518","250/8661",0.426641444865477,0.999999097966402,0.958465589105178,"387680/253725/644150/79720/55680/51534/9101/8976/147179/2870/2868/2869/116984/9744/3305/7189",16,"UP000152733"
"hsa042103","hsa04210","Apoptosis","9/518","136/8661",0.426764494652102,0.999999097966402,0.958465589105178,"5170/356/1965/63970/4792/637/5293/5594/3562",9,"UP000152733"
"hsa046252","hsa04625","C-type lectin receptor signaling pathway","7/518","104/8661",0.430210448513141,0.999999097966402,0.958465589105178,"4792/10892/602/4791/834/5293/5594",7,"UP000152733"
"hsa002603","hsa00260","Glycine, serine and threonine metabolism","3/518","40/8661",0.431634286631429,0.999999097966402,0.958465589105178,"23464/1757/1738",3,"UP000152733"
"hsa052183","hsa05218","Melanoma","5/518","72/8661",0.432759243109711,0.999999097966402,0.958465589105178,"5293/5159/5594/4286/5154",5,"UP000152733"
"hsa043402","hsa04340","Hedgehog signaling pathway","4/518","56/8661",0.433072680708438,0.999999097966402,0.958465589105178,"1453/1454/4036/122011",4,"UP000152733"
"hsa049105","hsa04910","Insulin signaling pathway","9/518","137/8661",0.435428712183659,0.999999097966402,0.958465589105178,"5260/5261/5170/6194/31/5506/5293/5594/2889",9,"UP000152733"
"hsa041416","hsa04141","Protein processing in endoplasmic reticulum","11/518","170/8661",0.438646634025749,0.999999097966402,0.958465589105178,"23645/1965/10970/4121/9695/10299/7095/3305/56681/51128/29979",11,"UP000152733"
"hsa052351","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","6/518","89/8661",0.442462066578277,0.999999097966402,0.958465589105178,"4792/4793/5293/5594/27436/7189",6,"UP000152733"
"hsa051644","hsa05164","Influenza A","11/518","171/8661",0.446425775070692,0.999999097966402,0.958465589105178,"5610/356/1965/4792/6041/637/834/4793/5293/5594/7706",11,"UP000152733"
"hsa052194","hsa05219","Bladder cancer","3/518","41/8661",0.447693138492223,0.999999097966402,0.958465589105178,"1612/5594/7057",3,"UP000152733"
"hsa041503","hsa04150","mTOR signaling pathway","10/518","156/8661",0.45764217921988,0.999999097966402,0.958465589105178,"5170/8408/9706/6194/79726/9894/2535/5293/5594/245973",10,"UP000152733"
"hsa049233","hsa04923","Regulation of lipolysis in adipocytes","4/518","58/8661",0.460063553156164,0.999999097966402,0.958465589105178,"5346/11343/54979/5293",4,"UP000152733"
"hsa052132","hsa05213","Endometrial cancer","4/518","58/8661",0.460063553156164,0.999999097966402,0.958465589105178,"5170/5293/324/5594",4,"UP000152733"
"hsa005132","hsa00513","Various types of N-glycan biosynthesis","3/518","42/8661",0.463566886982916,0.999999097966402,0.958465589105178,"4121/338707/152586",3,"UP000152733"
"hsa005631","hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","2/518","26/8661",0.466283484647787,0.999999097966402,0.958465589105178,"84720/23556",2,"UP000152733"
"hsa043503","hsa04350","TGF-beta signaling pathway","7/518","108/8661",0.469688921527175,0.999999097966402,0.958465589105178,"148738/6093/658/5594/5516/5515/7057",7,"UP000152733"
"hsa046201","hsa04620","Toll-like receptor signaling pathway","7/518","108/8661",0.469688921527175,0.999999097966402,0.958465589105178,"4792/6416/3654/5293/5594/6696/7189",7,"UP000152733"
"hsa049715","hsa04971","Gastric acid secretion","5/518","76/8661",0.480082348347831,0.999999097966402,0.958465589105178,"23236/5332/91807/340156/85366",5,"UP000152733"
"hsa049785","hsa04978","Mineral absorption","4/518","60/8661",0.486600217887744,0.999999097966402,0.958465589105178,"55630/54822/6543/795",4,"UP000152733"
"hsa042132","hsa04213","Longevity regulating pathway - multiple species","4/518","61/8661",0.499670328157623,0.999999097966402,0.958465589105178,"6647/81570/5293/3305",4,"UP000152733"
"hsa051523","hsa05152","Tuberculosis","11/518","180/8661",0.515646930097438,0.999999097966402,0.958465589105178,"1378/1379/10892/3587/637/3687/3654/3329/8767/5594/7189",11,"UP000152733"
"hsa030505","hsa03050","Proteasome","3/518","46/8661",0.524892255241958,0.999999097966402,0.958465589105178,"5704/9861/5709",3,"UP000152733"
"hsa005613","hsa00561","Glycerolipid metabolism","4/518","63/8661",0.525364825056161,0.999999097966402,0.958465589105178,"11343/10327/5407/5406",4,"UP000152733"
"hsa030152","hsa03015","mRNA surveillance pathway","6/518","97/8661",0.526732514560824,0.999999097966402,0.958465589105178,"81608/22985/5525/5411/5516/5515",6,"UP000152733"
"hsa012006","hsa01200","Carbon metabolism","7/518","115/8661",0.536919072925689,0.999999097966402,0.958465589105178,"4329/729020/6120/387712/3418/7086/1738",7,"UP000152733"
"hsa046703","hsa04670","Leukocyte transendothelial migration","7/518","115/8661",0.536919072925689,0.999999097966402,0.958465589105178,"4301/9075/81/87/7294/6093/5293",7,"UP000152733"
"hsa047244","hsa04724","Glutamatergic synapse","7/518","115/8661",0.536919072925689,0.999999097966402,0.958465589105178,"2913/23236/85358/50944/5332/5594/123745",7,"UP000152733"
"hsa047263","hsa04726","Serotonergic synapse","7/518","115/8661",0.536919072925689,0.999999097966402,0.958465589105178,"23236/3763/5332/3358/5594/3781/123745",7,"UP000152733"
"hsa047501","hsa04750","Inflammatory mediator regulation of TRP channels","6/518","98/8661",0.536922922101855,0.999999097966402,0.958465589105178,"23236/5332/3358/5293/8398/123745",6,"UP000152733"
"hsa049257","hsa04925","Aldosterone synthesis and secretion","6/518","98/8661",0.536922922101855,0.999999097966402,0.958465589105178,"23236/5138/3283/3284/5332/8911",6,"UP000152733"
"hsa006201","hsa00620","Pyruvate metabolism","3/518","47/8661",0.5396149299965,0.999999097966402,0.958465589105178,"31/10327/1738",3,"UP000152733"
"hsa000204","hsa00020","Citrate cycle (TCA cycle)","2/518","30/8661",0.543153125282946,0.999999097966402,0.958465589105178,"3418/1738",2,"UP000152733"
"hsa00053","hsa00053","Ascorbate and aldarate metabolism","2/518","30/8661",0.543153125282946,0.999999097966402,0.958465589105178,"10327/7363",2,"UP000152733"
"hsa050168","hsa05016","Huntington disease","18/518","306/8661",0.565131384063276,0.999999097966402,0.958465589105178,"56171/5431/8408/9706/23236/6647/9821/5332/5704/9861/8678/7052/5709/3064/7388/440567/127602/4711",18,"UP000152733"
"hsa050303","hsa05030","Cocaine addiction","3/518","49/8661",0.568256825141449,0.999999097966402,0.958465589105178,"2913/1812/84152",3,"UP000152733"
"hsa042151","hsa04215","Apoptosis - multiple species","2/518","32/8661",0.578598049432471,0.999999097966402,0.958465589105178,"637/8678",2,"UP000152733"
"hsa049157","hsa04915","Estrogen signaling pathway","8/518","137/8661",0.580037123516891,0.999999097966402,0.958465589105178,"23236/3763/3858/5332/5293/5594/3866/3305",8,"UP000152733"
"hsa003303","hsa00330","Arginine and proline metabolism","3/518","50/8661",0.582160309890138,0.999999097966402,0.958465589105178,"383/6723/5625",3,"UP000152733"
"hsa049323","hsa04932","Non-alcoholic fatty liver disease","9/518","155/8661",0.585842144356804,0.999999097966402,0.958465589105178,"356/1965/4296/637/5293/2931/7388/440567/4711",9,"UP000152733"
"hsa041373","hsa04137","Mitophagy - animal","6/518","103/8661",0.586373347375994,0.999999097966402,0.958465589105178,"8408/1965/9101/8678/4976/4286",6,"UP000152733"
"hsa047425","hsa04742","Taste transduction","5/518","86/8661",0.591289793936398,0.999999097966402,0.958465589105178,"23236/50839/5332/10021/342372",5,"UP000152733"
"hsa041524","hsa04152","AMPK signaling pathway","7/518","121/8661",0.591670538351425,0.999999097966402,0.958465589105178,"5170/8408/31/5525/5293/5516/5515",7,"UP000152733"
"hsa046132","hsa04613","Neutrophil extracellular trap formation","11/518","191/8661",0.596399726007534,0.999999097966402,0.958465589105178,"3146/23236/79885/1378/1379/51564/5332/834/1184/5293/5594",11,"UP000152733"
"hsa049243","hsa04924","Renin secretion","4/518","69/8661",0.598312491709471,0.999999097966402,0.958465589105178,"23236/3778/5332/5139",4,"UP000152733"
"hsa052111","hsa05211","Renal cell carcinoma","4/518","69/8661",0.598312491709471,0.999999097966402,0.958465589105178,"2549/5293/5594/2889",4,"UP000152733"
"hsa043106","hsa04310","Wnt signaling pathway","10/518","174/8661",0.598688794584779,0.999999097966402,0.958465589105178,"23236/57680/23002/1454/5332/122011/23500/144165/2535/324",10,"UP000152733"
"hsa045147","hsa04514","Cell adhesion molecules","9/518","157/8661",0.601469238108918,0.999999097966402,0.958465589105178,"9379/3695/9075/23705/8516/214/10666/9369/26047",9,"UP000152733"
"hsa002703","hsa00270","Cysteine and methionine metabolism","3/518","52/8661",0.609101621444511,0.999999097966402,0.958465589105178,"883/259307/6723",3,"UP000152733"
"hsa049173","hsa04917","Prolactin signaling pathway","4/518","70/8661",0.60980150502165,0.999999097966402,0.958465589105178,"30837/5293/5594/1154",4,"UP000152733"
"hsa051201","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","4/518","70/8661",0.60980150502165,0.999999097966402,0.958465589105178,"5803/4792/6416/245973",4,"UP000152733"
"hsa052304","hsa05230","Central carbon metabolism in cancer","4/518","70/8661",0.60980150502165,0.999999097966402,0.958465589105178,"3418/5293/5159/5594",4,"UP000152733"
"hsa047102","hsa04710","Circadian rhythm","2/518","34/8661",0.611986260047277,0.999999097966402,0.958465589105178,"1453/1454",2,"UP000152733"
"hsa049283","hsa04928","Parathyroid hormone synthesis, secretion and action","6/518","106/8661",0.614698972795326,0.999999097966402,0.958465589105178,"23236/5144/4666/5332/5594/5143",6,"UP000152733"
"hsa042175","hsa04217","Necroptosis","9/518","159/8661",0.616804708597215,0.999999097966402,0.958465589105178,"3146/5610/356/54822/637/834/7188/11035/123745",9,"UP000152733"
"hsa046222","hsa04622","RIG-I-like receptor signaling pathway","4/518","71/8661",0.621086784890331,0.999999097966402,0.958465589105178,"4792/4793/7189/7706",4,"UP000152733"
"hsa051703","hsa05170","Human immunodeficiency virus 1 infection","12/518","212/8661",0.621252460250154,0.999999097966402,0.958465589105178,"9730/356/4792/3985/7133/637/140564/3654/7188/5293/5594/7189",12,"UP000152733"
"hsa042112","hsa04211","Longevity regulating pathway","5/518","89/8661",0.622010321733815,0.999999097966402,0.958465589105178,"8408/9821/5293/79813/10919",5,"UP000152733"
"hsa049615","hsa04961","Endocrine and other factor-regulated calcium reabsorption","3/518","53/8661",0.622130318060302,0.999999097966402,0.958465589105178,"23236/5332/6543",3,"UP000152733"
"hsa00360","hsa00360","Phenylalanine metabolism","1/518","16/8661",0.627540468327559,0.999999097966402,0.958465589105178,"259307",1,"UP000152733"
"hsa00603","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/518","16/8661",0.627540468327559,0.999999097966402,0.958465589105178,"10317",1,"UP000152733"
"hsa045504","hsa04550","Signaling pathways regulating pluripotency of stem cells","8/518","143/8661",0.628984687926227,0.999999097966402,0.958465589105178,"1852/463/2535/5293/658/324/5594/4211",8,"UP000152733"
"hsa052232","hsa05223","Non-small cell lung cancer","4/518","72/8661",0.632164875583308,0.999999097966402,0.958465589105178,"5170/5293/5594/27436",4,"UP000152733"
"hsa050228","hsa05022","Pathways of neurodegeneration - multiple diseases","27/518","476/8661",0.643960955833782,0.999999097966402,0.958465589105178,"56171/8408/9706/23236/6647/356/1965/9821/1454/7133/5332/122011/637/5704/9861/3028/8678/5709/11315/2535/324/5594/3064/7388/440567/127602/4711",27,"UP000152733"
"hsa00120","hsa00120","Primary bile acid biosynthesis","1/518","17/8661",0.649857881561373,0.999999097966402,0.958465589105178,"80270",1,"UP000152733"
"hsa004502","hsa00450","Selenocompound metabolism","1/518","17/8661",0.649857881561373,0.999999097966402,0.958465589105178,"883",1,"UP000152733"
"hsa052223","hsa05222","Small cell lung cancer","5/518","92/8661",0.651316337615211,0.999999097966402,0.958465589105178,"4792/284217/7188/5293/7189",5,"UP000152733"
"hsa052163","hsa05216","Thyroid cancer","2/518","37/8661",0.658218286846454,0.999999097966402,0.958465589105178,"7175/5594",2,"UP000152733"
"hsa052246","hsa05224","Breast cancer","8/518","147/8661",0.659822761440677,0.999999097966402,0.958465589105178,"4855/122011/4791/4854/2535/5293/324/5594",8,"UP000152733"
"hsa049122","hsa04912","GnRH signaling pathway","5/518","93/8661",0.660758690748625,0.999999097966402,0.958465589105178,"23236/6416/5332/5594/123745",5,"UP000152733"
"hsa049185","hsa04918","Thyroid hormone synthesis","4/518","75/8661",0.664129110444357,0.999999097966402,0.958465589105178,"23236/5332/4036/7038",4,"UP000152733"
"hsa052144","hsa05214","Glioma","4/518","75/8661",0.664129110444357,0.999999097966402,0.958465589105178,"5293/5159/5594/5154",4,"UP000152733"
"hsa000613","hsa00061","Fatty acid biosynthesis","1/518","18/8661",0.670840484216534,0.999999097966402,0.958465589105178,"31",1,"UP000152733"
"hsa005111","hsa00511","Other glycan degradation","1/518","18/8661",0.670840484216534,0.999999097966402,0.958465589105178,"2629",1,"UP000152733"
"hsa040685","hsa04068","FoxO signaling pathway","7/518","131/8661",0.675026643704225,0.999999097966402,0.958465589105178,"5170/356/80854/1454/1032/5293/5594",7,"UP000152733"
"hsa041146","hsa04114","Oocyte meiosis","7/518","131/8661",0.675026643704225,0.999999097966402,0.958465589105178,"5525/9232/286151/29882/5594/5516/5515",7,"UP000152733"
"hsa047253","hsa04725","Cholinergic synapse","6/518","113/8661",0.676347691559297,0.999999097966402,0.958465589105178,"23236/3763/5332/23533/5293/5594",6,"UP000152733"
"hsa052068","hsa05206","MicroRNAs in cancer","17/518","310/8661",0.681576308183413,0.999999097966402,0.958465589105178,"4855/2146/5268/113130/8434/131405/23405/5292/4854/6093/5293/5159/324/5594/7057/5154/6541",17,"UP000152733"
"hsa052257","hsa05225","Hepatocellular carcinoma","9/518","168/8661",0.681833204967549,0.999999097966402,0.958465589105178,"8289/122011/2549/2535/5293/9817/324/5594/57492",9,"UP000152733"
"hsa051005","hsa05100","Bacterial invasion of epithelial cells","4/518","77/8661",0.684361611623156,0.999999097966402,0.958465589105178,"2549/10163/8976/5293",4,"UP000152733"
"hsa052084","hsa05208","Chemical carcinogenesis - reactive oxygen species","12/518","223/8661",0.690023574424515,0.999999097966402,0.958465589105178,"5170/6647/10327/4792/6416/5795/5293/9817/5594/7388/440567/4711",12,"UP000152733"
"hsa043702","hsa04370","VEGF signaling pathway","3/518","59/8661",0.693969572275434,0.999999097966402,0.958465589105178,"5293/5594/123745",3,"UP000152733"
"hsa047135","hsa04713","Circadian entrainment","5/518","97/8661",0.696850741035269,0.999999097966402,0.958465589105178,"23236/3763/5332/5594/8911",5,"UP000152733"
"hsa043805","hsa04380","Osteoclast differentiation","7/518","135/8661",0.705217697055693,0.999999097966402,0.958465589105178,"4792/11027/4791/5293/5594/4286/7189",7,"UP000152733"
"hsa034402","hsa03440","Homologous recombination","2/518","41/8661",0.712870874906517,0.999999097966402,0.958465589105178,"5424/580",2,"UP000152733"
"hsa005901","hsa00590","Arachidonic acid metabolism","3/518","61/8661",0.715498236097906,0.999999097966402,0.958465589105178,"54979/8398/123745",3,"UP000152733"
"hsa001401","hsa00140","Steroid hormone biosynthesis","3/518","62/8661",0.725815354558867,0.999999097966402,0.958465589105178,"3283/3284/7363",3,"UP000152733"
"hsa005322","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","1/518","21/8661",0.726552868273231,0.999999097966402,0.958465589105178,"29940",1,"UP000152733"
"hsa049163","hsa04916","Melanogenesis","5/518","101/8661",0.730216337243007,0.999999097966402,0.958465589105178,"23236/5332/2535/5594/4286",5,"UP000152733"
"hsa049402","hsa04940","Type I diabetes mellitus","2/518","43/8661",0.737340838167285,0.999999097966402,0.958465589105178,"356/3329",2,"UP000152733"
"hsa049751","hsa04975","Fat digestion and absorption","2/518","43/8661",0.737340838167285,0.999999097966402,0.958465589105178,"5407/5406",2,"UP000152733"
"hsa049726","hsa04972","Pancreatic secretion","5/518","102/8661",0.738129673779025,0.999999097966402,0.958465589105178,"23236/3778/5332/5407/5406",5,"UP000152733"
"hsa002202","hsa00220","Arginine biosynthesis","1/518","22/8661",0.742947036587405,0.999999097966402,0.958465589105178,"383",1,"UP000152733"
"hsa003401","hsa00340","Histidine metabolism","1/518","22/8661",0.742947036587405,0.999999097966402,0.958465589105178,"10841",1,"UP000152733"
"hsa041201","hsa04120","Ubiquitin mediated proteolysis","7/518","142/8661",0.75344303360425,0.999999097966402,0.958465589105178,"9354/55585/9817/29882/55294/7324/7189",7,"UP000152733"
"hsa040124","hsa04012","ErbB signaling pathway","4/518","85/8661",0.756598372365137,0.999999097966402,0.958465589105178,"6416/2549/5293/5594",4,"UP000152733"
"hsa040147","hsa04014","Ras signaling pathway","12/518","236/8661",0.760962570889997,0.999999097966402,0.958465589105178,"4301/356/54979/57148/2549/5293/5159/51196/5594/5154/8398/123745",12,"UP000152733"
"hsa051613","hsa05161","Hepatitis B","8/518","162/8661",0.761098717887043,0.999999097966402,0.958465589105178,"356/4792/6416/637/3654/5293/5594/7189",8,"UP000152733"
"hsa049303","hsa04930","Type II diabetes mellitus","2/518","46/8661",0.770698152548901,0.999999097966402,0.958465589105178,"5293/5594",2,"UP000152733"
"hsa005344","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","1/518","24/8661",0.772850659112555,0.999999097966402,0.958465589105178,"9348",1,"UP000152733"
"hsa000102","hsa00010","Glycolysis / Gluconeogenesis","3/518","67/8661",0.77305126426116,0.999999097966402,0.958465589105178,"10327/387712/1738",3,"UP000152733"
"hsa047203","hsa04720","Long-term potentiation","3/518","67/8661",0.77305126426116,0.999999097966402,0.958465589105178,"23236/5332/5594",3,"UP000152733"
"hsa049221","hsa04922","Glucagon signaling pathway","5/518","107/8661",0.775151454827129,0.999999097966402,0.958465589105178,"5260/5261/23236/31/5332",5,"UP000152733"
"hsa005141","hsa00514","Other types of O-glycan biosynthesis","2/518","47/8661",0.780968517995674,0.999999097966402,0.958465589105178,"2590/728819",2,"UP000152733"
"hsa051664","hsa05166","Human T-cell leukemia virus 1 infection","11/518","222/8661",0.782893657311276,0.999999097966402,0.958465589105178,"4792/2648/6416/1437/4791/9232/4055/5293/29882/7850/5594",11,"UP000152733"
"hsa040662","hsa04066","HIF-1 signaling pathway","5/518","109/8661",0.788791263854846,0.999999097966402,0.958465589105178,"6194/387712/4055/5293/5594",5,"UP000152733"
"hsa047233","hsa04723","Retrograde endocannabinoid signaling","7/518","148/8661",0.790078419442957,0.999999097966402,0.958465589105178,"23236/3763/11343/5332/55879/5594/4711",7,"UP000152733"
"hsa049265","hsa04926","Relaxin signaling pathway","6/518","129/8661",0.791789697748457,0.999999097966402,0.958465589105178,"23236/4792/6416/5332/5293/5594",6,"UP000152733"
"hsa049203","hsa04920","Adipocytokine signaling pathway","3/518","70/8661",0.79805750376308,0.999999097966402,0.958465589105178,"4792/7133/4793",3,"UP000152733"
"hsa046721","hsa04672","Intestinal immune network for IgA production","2/518","49/8661",0.800304907807558,0.999999097966402,0.958465589105178,"3695/4055",2,"UP000152733"
"hsa046582","hsa04658","Th1 and Th2 cell differentiation","4/518","92/8661",0.808731753958063,0.999999097966402,0.958465589105178,"4792/4793/4854/5594",4,"UP000152733"
"hsa000621","hsa00062","Fatty acid elongation","1/518","27/8661",0.811322236288201,0.999999097966402,0.958465589105178,"3032",1,"UP000152733"
"hsa049661","hsa04966","Collecting duct acid secretion","1/518","27/8661",0.811322236288201,0.999999097966402,0.958465589105178,"245973",1,"UP000152733"
"hsa041517","hsa04151","PI3K-Akt signaling pathway","18/518","359/8661",0.815359438606792,0.999999097966402,0.958465589105178,"5170/6194/356/3695/5525/284217/8516/23533/5293/5159/7060/5594/5516/5515/7057/3562/5154/6696",18,"UP000152733"
"hsa006011","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series","1/518","28/8661",0.822642027995719,0.999999097966402,0.958465589105178,"10317",1,"UP000152733"
"hsa051671","hsa05167","Kaposi sarcoma-associated herpesvirus infection","9/518","194/8661",0.828412531617974,0.999999097966402,0.958465589105178,"5610/4792/6416/1437/637/8678/23533/5293/5594",9,"UP000152733"
"hsa051712","hsa05171","Coronavirus disease - COVID-19","11/518","233/8661",0.831717708912382,0.999999097966402,0.958465589105178,"6194/5610/730/4792/1437/834/4793/3654/5293/5594/7189",11,"UP000152733"
"hsa042182","hsa04218","Cellular senescence","7/518","156/8661",0.832365852349315,0.999999097966402,0.958465589105178,"28996/204851/10114/147746/54822/5293/5594",7,"UP000152733"
