"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","virus"
"hsa030087","hsa03008","Ribosome biogenesis in eukaryotes","3/244","167/8661",0.854625777040565,0.995626247012079,0.97316851211707,"166378/56001/728343",3,"UP000152733"
"hsa040105","hsa04010","MAPK signaling pathway","6/244","301/8661",0.857234269688968,0.995626247012079,0.97316851211707,"4296/8817/3791/781/2317/774",6,"UP000152733"
"hsa046643","hsa04664","Fc epsilon RI signaling pathway","1/244","68/8661",0.857851351575577,0.995626247012079,0.97316851211707,"3635",1,"UP000152733"
"hsa050312","hsa05031","Amphetamine addiction","1/244","69/8661",0.861887691644884,0.995626247012079,0.97316851211707,"84699",1,"UP000152733"
"hsa052112","hsa05211","Renal cell carcinoma","1/244","69/8661",0.861887691644884,0.995626247012079,0.97316851211707,"2549",1,"UP000152733"
"hsa030102","hsa03010","Ribosome","3/244","170/8661",0.862815620205716,0.995626247012079,0.97316851211707,"6189/6205/54948",3,"UP000152733"
"hsa051645","hsa05164","Influenza A","3/244","171/8661",0.865454536656964,0.995626247012079,0.97316851211707,"56001/728343/3119",3,"UP000152733"
"hsa049203","hsa04920","Adipocytokine signaling pathway","1/244","70/8661",0.865809875448265,0.995626247012079,0.97316851211707,"6517",1,"UP000152733"
"hsa052304","hsa05230","Central carbon metabolism in cancer","1/244","70/8661",0.865809875448265,0.995626247012079,0.97316851211707,"5162",1,"UP000152733"
"hsa046114","hsa04611","Platelet activation","2/244","124/8661",0.86903995883246,0.995626247012079,0.97316851211707,"3710/3709",2,"UP000152733"
"hsa009821","hsa00982","Drug metabolism - cytochrome P450","1/244","72/8661",0.873324546716664,0.995626247012079,0.97316851211707,"2327",1,"UP000152733"
"hsa052182","hsa05218","Melanoma","1/244","72/8661",0.873324546716664,0.995626247012079,0.97316851211707,"8817",1,"UP000152733"
"hsa005626","hsa00562","Inositol phosphate metabolism","1/244","73/8661",0.876923197386257,0.995626247012079,0.97316851211707,"3635",1,"UP000152733"
"hsa051666","hsa05166","Human T-cell leukemia virus 1 infection","4/244","222/8661",0.876954826449013,0.995626247012079,0.97316851211707,"1958/3119/472/84699",4,"UP000152733"
"hsa002302","hsa00230","Purine metabolism","2/244","128/8661",0.88038672333584,0.995626247012079,0.97316851211707,"5142/9061",2,"UP000152733"
"hsa033201","hsa03320","PPAR signaling pathway","1/244","75/8661",0.883817893713064,0.995626247012079,0.97316851211707,"79966",1,"UP000152733"
"hsa052203","hsa05220","Chronic myeloid leukemia","1/244","76/8661",0.887119598107895,0.995626247012079,0.97316851211707,"867",1,"UP000152733"
"hsa051405","hsa05140","Leishmaniasis","1/244","77/8661",0.8903278471541,0.995626247012079,0.97316851211707,"3119",1,"UP000152733"
"hsa041421","hsa04142","Lysosome","2/244","132/8661",0.890822451549416,0.995626247012079,0.97316851211707,"23431/11154",2,"UP000152733"
"hsa048106","hsa04810","Regulation of actin cytoskeleton","4/244","229/8661",0.891420641353809,0.995626247012079,0.97316851211707,"28964/8817/10788/8826",4,"UP000152733"
"hsa047211","hsa04721","Synaptic vesicle cycle","1/244","78/8661",0.893445275543476,0.995626247012079,0.97316851211707,"774",1,"UP000152733"
"hsa042703","hsa04270","Vascular smooth muscle contraction","2/244","134/8661",0.895718624909784,0.995626247012079,0.97316851211707,"3710/3709",2,"UP000152733"
"hsa046231","hsa04623","Cytosolic DNA-sensing pathway","1/244","83/8661",0.907757257584475,0.995626247012079,0.97316851211707,"197259",1,"UP000152733"
"hsa046622","hsa04662","B cell receptor signaling pathway","1/244","84/8661",0.910381089380859,0.995626247012079,0.97316851211707,"3635",1,"UP000152733"
"hsa012322","hsa01232","Nucleotide metabolism","1/244","85/8661",0.912930583865069,0.995626247012079,0.97316851211707,"51251",1,"UP000152733"
"hsa052026","hsa05202","Transcriptional misregulation in cancer","3/244","193/8661",0.913223350432977,0.995626247012079,0.97316851211707,"2521/30012/472",3,"UP000152733"
"hsa046102","hsa04610","Complement and coagulation cascades","1/244","86/8661",0.915407838708461,0.995626247012079,0.97316851211707,"5054",1,"UP000152733"
"hsa052103","hsa05210","Colorectal cancer","1/244","86/8661",0.915407838708461,0.995626247012079,0.97316851211707,"2956",1,"UP000152733"
"hsa042601","hsa04260","Cardiac muscle contraction","1/244","87/8661",0.917814892627427,0.995626247012079,0.97316851211707,"781",1,"UP000152733"
"hsa042115","hsa04211","Longevity regulating pathway","1/244","89/8661",0.922426267638309,0.995626247012079,0.97316851211707,"84699",1,"UP000152733"
"hsa052245","hsa05224","Breast cancer","2/244","147/8661",0.922890055533581,0.995626247012079,0.97316851211707,"4040/8817",2,"UP000152733"
"hsa046584","hsa04658","Th1 and Th2 cell differentiation","1/244","92/8661",0.928864580694253,0.995626247012079,0.97316851211707,"3119",1,"UP000152733"
"hsa054154","hsa05415","Diabetic cardiomyopathy","3/244","203/8661",0.929369850066453,0.995626247012079,0.97316851211707,"6517/5162/1636",3,"UP000152733"
"hsa052035","hsa05203","Viral carcinogenesis","3/244","204/8661",0.930823418637503,0.995626247012079,0.97316851211707,"23352/84699/1108",3,"UP000152733"
"hsa053234","hsa05323","Rheumatoid arthritis","1/244","93/8661",0.930890142873107,0.995626247012079,0.97316851211707,"3119",1,"UP000152733"
"hsa042612","hsa04261","Adrenergic signaling in cardiomyocytes","2/244","154/8661",0.934615975794045,0.995626247012079,0.97316851211707,"781/84699",2,"UP000152733"
"hsa046663","hsa04666","Fc gamma R-mediated phagocytosis","1/244","97/8661",0.938433915695044,0.995626247012079,0.97316851211707,"3635",1,"UP000152733"
"hsa051604","hsa05160","Hepatitis C","2/244","158/8661",0.940539202806069,0.995626247012079,0.97316851211707,"9074/1364",2,"UP000152733"
"hsa046406","hsa04640","Hematopoietic cell lineage","1/244","99/8661",0.941892340813886,0.995626247012079,0.97316851211707,"3119",1,"UP000152733"
"hsa049163","hsa04916","Melanogenesis","1/244","101/8661",0.945157243187339,0.995626247012079,0.97316851211707,"84699",1,"UP000152733"
"hsa051614","hsa05161","Hepatitis B","2/244","162/8661",0.945952141876264,0.995626247012079,0.97316851211707,"3339/84699",2,"UP000152733"
"hsa041405","hsa04140","Autophagy - animal","2/244","165/8661",0.949701484202512,0.995626247012079,0.97316851211707,"27072/10010",2,"UP000152733"
"hsa040242","hsa04024","cAMP signaling pathway","3/244","225/8661",0.955658775376238,0.995626247012079,0.97316851211707,"2550/5142/84699",3,"UP000152733"
"hsa051635","hsa05163","Human cytomegalovirus infection","3/244","225/8661",0.955658775376238,0.995626247012079,0.97316851211707,"3710/84699/3709",3,"UP000152733"
"hsa051713","hsa05171","Coronavirus disease - COVID-19","3/244","233/8661",0.962710853885622,0.995626247012079,0.97316851211707,"1636/6189/6205",3,"UP000152733"
"hsa040145","hsa04014","Ras signaling pathway","3/244","236/8661",0.965073511654726,0.995626247012079,0.97316851211707,"8817/3791/2549",3,"UP000152733"
"hsa040712","hsa04071","Sphingolipid signaling pathway","1/244","121/8661",0.969263789523104,0.995626247012079,0.97316851211707,"340485",1,"UP000152733"
"hsa049195","hsa04919","Thyroid hormone signaling pathway","1/244","121/8661",0.969263789523104,0.995626247012079,0.97316851211707,"1733",1,"UP000152733"
"hsa051675","hsa05167","Kaposi sarcoma-associated herpesvirus infection","2/244","194/8661",0.975204680092524,0.995626247012079,0.97316851211707,"3710/3709",2,"UP000152733"
"hsa049263","hsa04926","Relaxin signaling pathway","1/244","129/8661",0.975627762684234,0.995626247012079,0.97316851211707,"84699",1,"UP000152733"
"hsa051352","hsa05135","Yersinia infection","1/244","137/8661",0.980678333636985,0.995626247012079,0.97316851211707,"9815",1,"UP000152733"
"hsa053224","hsa05322","Systemic lupus erythematosus","1/244","137/8661",0.980678333636985,0.995626247012079,0.97316851211707,"3119",1,"UP000152733"
"hsa049362","hsa04936","Alcoholic liver disease","1/244","142/8661",0.983290477560682,0.995626247012079,0.97316851211707,"79966",1,"UP000152733"
"hsa012407","hsa01240","Biosynthesis of cofactors","1/244","153/8661",0.987864588177481,0.995626247012079,0.97316851211707,"6470",1,"UP000152733"
"hsa052084","hsa05208","Chemical carcinogenesis - reactive oxygen species","2/244","223/8661",0.988008697519758,0.995626247012079,0.97316851211707,"5795/2053",2,"UP000152733"
"hsa049322","hsa04932","Non-alcoholic fatty liver disease","1/244","155/8661",0.988550707089383,0.995626247012079,0.97316851211707,"4296",1,"UP000152733"
"hsa047145","hsa04714","Thermogenesis","2/244","232/8661",0.990460882282797,0.995626247012079,0.97316851211707,"6595/84699",2,"UP000152733"
"hsa046305","hsa04630","JAK-STAT signaling pathway","1/244","166/8661",0.991688993940054,0.995626247012079,0.97316851211707,"122809",1,"UP000152733"
"hsa052065","hsa05206","MicroRNAs in cancer","3/244","310/8661",0.993545610794255,0.995626247012079,0.97316851211707,"23414/7148/472",3,"UP000152733"
"hsa051524","hsa05152","Tuberculosis","1/244","180/8661",0.994475146980981,0.995626247012079,0.97316851211707,"3119",1,"UP000152733"
"hsa047408","hsa04740","Olfactory transduction","5/244","439/8661",0.995403530503704,0.995626247012079,0.97316851211707,"390168/390167/130075/26530/283365",5,"UP000152733"
"hsa050344","hsa05034","Alcoholism","1/244","188/8661",0.995626247012079,0.995626247012079,0.97316851211707,"84699",1,"UP000152733"
"hsa015233","hsa01523","Antifolate resistance","1/10","30/8661",0.0341205386895032,0.259282021486534,0.241436700169647,"10057",1,"UP000007757"
"hsa002504","hsa00250","Alanine, aspartate and glutamate metabolism","1/10","37/8661",0.0419296405224083,0.259282021486534,0.241436700169647,"339983",1,"UP000007757"
"hsa049625","hsa04962","Vasopressin-regulated water reabsorption","1/10","44/8661",0.0496818736588512,0.259282021486534,0.241436700169647,"1639",1,"UP000007757"
"hsa020103","hsa02010","ABC transporters","1/10","45/8661",0.050784714701373,0.259282021486534,0.241436700169647,"10057",1,"UP000007757"
"hsa003105","hsa00310","Lysine degradation","1/10","63/8661",0.0704398959399645,0.259282021486534,0.241436700169647,"8085",1,"UP000007757"
"hsa008302","hsa00830","Retinol metabolism","1/10","68/8661",0.0758342646582815,0.259282021486534,0.241436700169647,"112724",1,"UP000007757"
"hsa005627","hsa00562","Inositol phosphate metabolism","1/10","73/8661",0.0812004431530896,0.259282021486534,0.241436700169647,"5333",1,"UP000007757"
"hsa046124","hsa04612","Antigen processing and presentation","1/10","78/8661",0.086538562450021,0.259282021486534,0.241436700169647,"3822",1,"UP000007757"
"hsa0502210","hsa05022","Pathways of neurodegeneration - multiple diseases","2/10","476/8661",0.101259626571895,0.259282021486534,0.241436700169647,"27123/1639",2,"UP000007757"
"hsa040707","hsa04070","Phosphatidylinositol signaling system","1/10","97/8661",0.106569810187098,0.259282021486534,0.241436700169647,"5333",1,"UP000007757"
"hsa049333","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/10","100/8661",0.109696239859687,0.259282021486534,0.241436700169647,"5333",1,"UP000007757"
"hsa049196","hsa04919","Thyroid hormone signaling pathway","1/10","121/8661",0.131306991256283,0.281051989842802,0.261708330622852,"5333",1,"UP000007757"
"hsa046505","hsa04650","Natural killer cell mediated cytotoxicity","1/10","132/8661",0.142437444273645,0.281051989842802,0.261708330622852,"3822",1,"UP000007757"
"hsa012408","hsa01240","Biosynthesis of cofactors","1/10","153/8661",0.163330729898249,0.281051989842802,0.261708330622852,"112724",1,"UP000007757"
"hsa049346","hsa04934","Cushing syndrome","1/10","155/8661",0.165296472004557,0.281051989842802,0.261708330622852,"8085",1,"UP000007757"
"hsa030103","hsa03010","Ribosome","1/10","170/8661",0.179907552684935,0.281051989842802,0.261708330622852,"6132",1,"UP000007757"
"hsa043103","hsa04310","Wnt signaling pathway","1/10","174/8661",0.183764762589525,0.281051989842802,0.261708330622852,"27123",1,"UP000007757"
"hsa048147","hsa04814","Motor proteins","1/10","193/8661",0.20186447672965,0.291582021942828,0.271513623671459,"1639",1,"UP000007757"
"hsa051714","hsa05171","Coronavirus disease - COVID-19","1/10","233/8661",0.238793558122068,0.30334327023553,0.282465393336728,"6132",1,"UP000007757"
"hsa051316","hsa05131","Shigellosis","1/10","247/8661",0.251350737367217,0.30334327023553,0.282465393336728,"5333",1,"UP000007757"
"hsa051326","hsa05132","Salmonella infection","1/10","249/8661",0.253129317876511,0.30334327023553,0.282465393336728,"1639",1,"UP000007757"
"hsa040207","hsa04020","Calcium signaling pathway","1/10","253/8661",0.256675074814679,0.30334327023553,0.282465393336728,"5333",1,"UP000007757"
"hsa0501610","hsa05016","Huntington disease","1/10","306/8661",0.302247418175101,0.34167099445881,0.318155177026422,"1639",1,"UP000007757"
"hsa0501411","hsa05014","Amyotrophic lateral sclerosis","1/10","364/8661",0.349224121929459,0.364750397503079,0.339646119132422,"1639",1,"UP000007757"
"hsa040805","hsa04080","Neuroactive ligand-receptor interaction","1/10","367/8661",0.351574622487021,0.364750397503079,0.339646119132422,"9340",1,"UP000007757"
"hsa050108","hsa05010","Alzheimer disease","1/10","384/8661",0.364750397503079,0.364750397503079,0.339646119132422,"27123",1,"UP000007757"
"hsa005651","hsa00565","Ether lipid metabolism","3/43","50/8661",0.00189927748969549,0.109073181207228,0.0979294815792446,"5168/5320/81579",3,"UP000008767"
"hsa009102","hsa00910","Nitrogen metabolism","2/43","17/8661",0.00312334139332842,0.109073181207228,0.0979294815792446,"2746/2747",2,"UP000008767"
"hsa002203","hsa00220","Arginine biosynthesis","2/43","22/8661",0.00522232227243879,0.109073181207228,0.0979294815792446,"2746/2747",2,"UP000008767"
"hsa049641","hsa04964","Proximal tubule bicarbonate reclamation","2/43","23/8661",0.00570174438396179,0.109073181207228,0.0979294815792446,"2746/2747",2,"UP000008767"
"hsa051003","hsa05100","Bacterial invasion of epithelial cells","3/43","77/8661",0.0064596186705519,0.109073181207228,0.0979294815792446,"1496/1495/55964",3,"UP000008767"
"hsa005921","hsa00592","alpha-Linolenic acid metabolism","2/43","26/8661",0.00725570811496429,0.109073181207228,0.0979294815792446,"5320/81579",2,"UP000008767"
"hsa054126","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","3/43","84/8661",0.00821452396632481,0.109073181207228,0.0979294815792446,"1496/1495/776",3,"UP000008767"
"hsa005911","hsa00591","Linoleic acid metabolism","2/43","30/8661",0.00959041632611547,0.109073181207228,0.0979294815792446,"5320/81579",2,"UP000008767"
"hsa047273","hsa04727","GABAergic synapse","3/43","89/8661",0.00962410422416714,0.109073181207228,0.0979294815792446,"6539/6540/776",3,"UP000008767"
"hsa005642","hsa00564","Glycerophospholipid metabolism","3/43","99/8661",0.012845006525085,0.131019066555867,0.117633217650779,"10908/5320/81579",3,"UP000008767"
"hsa002505","hsa00250","Alanine, aspartate and glutamate metabolism","2/43","37/8661",0.0143649785396108,0.133202528276391,0.119593601238865,"2746/2747",2,"UP000008767"
"hsa049752","hsa04975","Fat digestion and absorption","2/43","43/8661",0.0191151624917121,0.162478881179553,0.145878871647277,"5320/81579",2,"UP000008767"
"hsa042704","hsa04270","Vascular smooth muscle contraction","3/43","134/8661",0.0284968554386575,0.223590711903312,0.20074707879864,"5320/81579/776",3,"UP000008767"
"hsa052133","hsa05213","Endometrial cancer","2/43","58/8661",0.033395081955292,0.24330702567427,0.218449032339128,"1496/1495",2,"UP000008767"
"hsa005903","hsa00590","Arachidonic acid metabolism","2/43","61/8661",0.0366283088190194,0.249072499969332,0.22362546436875,"5320/81579",2,"UP000008767"
"hsa047212","hsa04721","Synaptic vesicle cycle","2/43","78/8661",0.057027438715129,0.363549921808947,0.326407050540541,"6539/6540",2,"UP000008767"
"hsa045206","hsa04520","Adherens junction","2/43","93/8661",0.0775765642943804,0.465459385766282,0.417904711678705,"1496/1495",2,"UP000008767"
"hsa00061","hsa00061","Fatty acid biosynthesis","1/43","18/8661",0.0857735348224643,0.486050030660631,0.436391668394994,"54995",1,"UP000008767"
"hsa049723","hsa04972","Pancreatic secretion","2/43","102/8661",0.0908676105292033,0.487815593367302,0.43797684853411,"5320/81579",2,"UP000008767"
"hsa012004","hsa01200","Carbon metabolism","2/43","115/8661",0.111138773842066,0.522677629986577,0.469277129090115,"2746/2747",2,"UP000008767"
"hsa046705","hsa04670","Leukocyte transendothelial migration","2/43","115/8661",0.111138773842066,0.522677629986577,0.469277129090115,"1496/1495",2,"UP000008767"
"hsa049773","hsa04977","Vitamin digestion and absorption","1/43","24/8661",0.112734390781418,0.522677629986577,0.469277129090115,"686",1,"UP000008767"
"hsa006502","hsa00650","Butanoate metabolism","1/43","27/8661",0.125922013499404,0.558436755519098,0.501382845512503,"79944",1,"UP000008767"
"hsa04130","hsa04130","SNARE interactions in vesicular transport","1/43","33/8661",0.151725419767818,0.644833034013228,0.57895225964036,"662",1,"UP000008767"
"hsa052266","hsa05226","Gastric cancer","2/43","149/8661",0.168675648951658,0.675819468299836,0.606772897235147,"1496/1495",2,"UP000008767"
"hsa043904","hsa04390","Hippo signaling pathway","2/43","157/8661",0.18289610796234,0.675819468299836,0.606772897235147,"1496/1495",2,"UP000008767"
"hsa042175","hsa04217","Necroptosis","2/43","159/8661",0.1864805026035,0.675819468299836,0.606772897235147,"2746/2747",2,"UP000008767"
"hsa049304","hsa04930","Type II diabetes mellitus","1/43","46/8661",0.20510660447877,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa049734","hsa04973","Carbohydrate digestion and absorption","1/43","47/8661",0.209074151316543,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa043606","hsa04360","Axon guidance","2/43","182/8661",0.228330876649289,0.675819468299836,0.606772897235147,"23380/9860",2,"UP000008767"
"hsa046217","hsa04621","NOD-like receptor signaling pathway","2/43","186/8661",0.235695208919057,0.675819468299836,0.606772897235147,"3665/7158",2,"UP000008767"
"hsa034604","hsa03460","Fanconi anemia pathway","1/43","54/8661",0.236310448997065,0.675819468299836,0.606772897235147,"84126",1,"UP000008767"
"hsa012122","hsa01212","Fatty acid metabolism","1/43","57/8661",0.247700704219207,0.675819468299836,0.606772897235147,"54995",1,"UP000008767"
"hsa048148","hsa04814","Motor proteins","2/43","193/8661",0.248619180536391,0.675819468299836,0.606772897235147,"285643/24137",2,"UP000008767"
"hsa032504","hsa03250","Viral life cycle - HIV-1","1/43","63/8661",0.269985607079273,0.675819468299836,0.606772897235147,"5903",1,"UP000008767"
"hsa049293","hsa04929","GnRH secretion","1/43","64/8661",0.273636528095275,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa049275","hsa04927","Cortisol synthesis and secretion","1/43","65/8661",0.277269612809932,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa009703","hsa00970","Aminoacyl-tRNA biosynthesis","1/43","66/8661",0.280884946296341,0.675819468299836,0.606772897235147,"7407",1,"UP000008767"
"hsa049243","hsa04924","Renin secretion","1/43","69/8661",0.291625284189056,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa050313","hsa05031","Amphetamine addiction","1/43","69/8661",0.291625284189056,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa030406","hsa03040","Spliceosome","2/43","217/8661",0.293064103411244,0.675819468299836,0.606772897235147,"10285/23450",2,"UP000008767"
"hsa046222","hsa04622","RIG-I-like receptor signaling pathway","1/43","71/8661",0.298698295249185,0.675819468299836,0.606772897235147,"3665",1,"UP000008767"
"hsa040146","hsa04014","Ras signaling pathway","2/43","236/8661",0.328095968663457,0.675819468299836,0.606772897235147,"5320/81579",2,"UP000008767"
"hsa041463","hsa04146","Peroxisome","1/43","83/8661",0.339710222799008,0.675819468299836,0.606772897235147,"5194",1,"UP000008767"
"hsa046232","hsa04623","Cytosolic DNA-sensing pathway","1/43","83/8661",0.339710222799008,0.675819468299836,0.606772897235147,"3665",1,"UP000008767"
"hsa049114","hsa04911","Insulin secretion","1/43","86/8661",0.349591424464859,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa042602","hsa04260","Cardiac muscle contraction","1/43","87/8661",0.352852948517105,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa041447","hsa04144","Endocytosis","2/43","250/8661",0.353655839702749,0.675819468299836,0.606772897235147,"116984/23527",2,"UP000008767"
"hsa045127","hsa04512","ECM-receptor interaction","1/43","89/8661",0.359328143004791,0.675819468299836,0.606772897235147,"3371",1,"UP000008767"
"hsa049124","hsa04912","GnRH signaling pathway","1/43","93/8661",0.372089244484941,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa049705","hsa04970","Salivary secretion","1/43","93/8661",0.372089244484941,0.675819468299836,0.606772897235147,"4586",1,"UP000008767"
"hsa046573","hsa04657","IL-17 signaling pathway","1/43","94/8661",0.375240523953562,0.675819468299836,0.606772897235147,"4586",1,"UP000008767"
"hsa047134","hsa04713","Circadian entrainment","1/43","97/8661",0.384601962288038,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa054105","hsa05410","Hypertrophic cardiomyopathy","1/43","97/8661",0.384601962288038,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa049255","hsa04925","Aldosterone synthesis and secretion","1/43","98/8661",0.38769188704535,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa046407","hsa04640","Hematopoietic cell lineage","1/43","99/8661",0.390766656268408,0.675819468299836,0.606772897235147,"3574",1,"UP000008767"
"hsa041374","hsa04137","Mitophagy - animal","1/43","103/8661",0.402915624217089,0.675819468299836,0.606772897235147,"10133",1,"UP000008767"
"hsa054145","hsa05414","Dilated cardiomyopathy","1/43","103/8661",0.402915624217089,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa030135","hsa03013","Nucleocytoplasmic transport","1/43","108/8661",0.417769443722904,0.675819468299836,0.606772897235147,"5903",1,"UP000008767"
"hsa046203","hsa04620","Toll-like receptor signaling pathway","1/43","108/8661",0.417769443722904,0.675819468299836,0.606772897235147,"3665",1,"UP000008767"
"hsa047255","hsa04725","Cholinergic synapse","1/43","113/8661",0.432262125173822,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa040603","hsa04060","Cytokine-cytokine receptor interaction","2/43","297/8661",0.436784247734137,0.675819468299836,0.606772897235147,"3574/55504",2,"UP000008767"
"hsa047243","hsa04724","Glutamatergic synapse","1/43","115/8661",0.437960006896642,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa047263","hsa04726","Serotonergic synapse","1/43","115/8661",0.437960006896642,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa040106","hsa04010","MAPK signaling pathway","2/43","301/8661",0.443617701705475,0.675819468299836,0.606772897235147,"11221/776",2,"UP000008767"
"hsa049356","hsa04935","Growth hormone synthesis, secretion and action","1/43","120/8661",0.45196145840114,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa047284","hsa04728","Dopaminergic synapse","1/43","132/8661",0.484189517281747,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa043806","hsa04380","Osteoclast differentiation","1/43","135/8661",0.491952722033212,0.675819468299836,0.606772897235147,"169200",1,"UP000008767"
"hsa051623","hsa05162","Measles","1/43","138/8661",0.49960176389307,0.675819468299836,0.606772897235147,"3665",1,"UP000008767"
"hsa047234","hsa04723","Retrograde endocannabinoid signaling","1/43","148/8661",0.524294938463767,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa012409","hsa01240","Biosynthesis of cofactors","1/43","153/8661",0.536191112610855,0.675819468299836,0.606772897235147,"54995",1,"UP000008767"
"hsa0415111","hsa04151","PI3K-Akt signaling pathway","2/43","359/8661",0.53742684224474,0.675819468299836,0.606772897235147,"3574/3371",2,"UP000008767"
"hsa042613","hsa04261","Adrenergic signaling in cardiomyocytes","1/43","154/8661",0.538535233691924,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa049216","hsa04921","Oxytocin signaling pathway","1/43","154/8661",0.538535233691924,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa049347","hsa04934","Cushing syndrome","1/43","155/8661",0.540867781587921,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa042185","hsa04218","Cellular senescence","1/43","156/8661",0.543188812083067,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa0501412","hsa05014","Amyotrophic lateral sclerosis","2/43","364/8661",0.545016055655358,0.675819468299836,0.606772897235147,"5903/10133",2,"UP000008767"
"hsa041105","hsa04110","Cell cycle","1/43","157/8661",0.545498380699226,0.675819468299836,0.606772897235147,"546",1,"UP000008767"
"hsa045148","hsa04514","Cell adhesion molecules","1/43","157/8661",0.545498380699226,0.675819468299836,0.606772897235147,"1013",1,"UP000008767"
"hsa051605","hsa05160","Hepatitis C","1/43","158/8661",0.547796542697102,0.675819468299836,0.606772897235147,"3665",1,"UP000008767"
"hsa051615","hsa05161","Hepatitis B","1/43","162/8661",0.556876220646334,0.675819468299836,0.606772897235147,"3665",1,"UP000008767"
"hsa041406","hsa04140","Autophagy - animal","1/43","165/8661",0.563568878977632,0.675819468299836,0.606772897235147,"10133",1,"UP000008767"
"hsa040225","hsa04022","cGMP-PKG signaling pathway","1/43","166/8661",0.565777746468682,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa046306","hsa04630","JAK-STAT signaling pathway","1/43","166/8661",0.565777746468682,0.675819468299836,0.606772897235147,"3574",1,"UP000008767"
"hsa045305","hsa04530","Tight junction","1/43","170/8661",0.574504534053223,0.675819468299836,0.606772897235147,"776",1,"UP000008767"
"hsa050109","hsa05010","Alzheimer disease","2/43","384/8661",0.574536195884266,0.675819468299836,0.606772897235147,"10313/776",2,"UP000008767"
"hsa051646","hsa05164","Influenza A","1/43","171/8661",0.576659322068264,0.675819468299836,0.606772897235147,"3665",1,"UP000008767"
"hsa043104","hsa04310","Wnt signaling pathway","1/43","174/8661",0.583059933435153,0.675819468299836,0.606772897235147,"57216",1,"UP000008767"
"hsa051676","hsa05167","Kaposi sarcoma-associated herpesvirus infection","1/43","194/8661",0.623379033830744,0.710362998290792,0.637787212087708,"3665",1,"UP000008767"
"hsa051696","hsa05169","Epstein-Barr virus infection","1/43","202/8661",0.638417381860933,0.710362998290792,0.637787212087708,"3665",1,"UP000008767"
"hsa045107","hsa04510","Focal adhesion","1/43","203/8661",0.640255430398583,0.710362998290792,0.637787212087708,"3371",1,"UP000008767"
"hsa052036","hsa05203","Viral carcinogenesis","1/43","204/8661",0.642084351714835,0.710362998290792,0.637787212087708,"3665",1,"UP000008767"
"hsa047409","hsa04740","Olfactory transduction","2/43","439/8661",0.648677305094205,0.710362998290792,0.637787212087708,"390190/219981",2,"UP000008767"
"hsa052076","hsa05207","Chemical carcinogenesis - receptor activation","1/43","212/8661",0.656392408473118,0.710362998290792,0.637787212087708,"776",1,"UP000008767"
"hsa054174","hsa05417","Lipid and atherosclerosis","1/43","215/8661",0.661612596447306,0.710362998290792,0.637787212087708,"3665",1,"UP000008767"
"hsa040243","hsa04024","cAMP signaling pathway","1/43","225/8661",0.678459855237619,0.72086359618997,0.647214993483255,"776",1,"UP000008767"
"hsa0502211","hsa05022","Pathways of neurodegeneration - multiple diseases","2/43","476/8661",0.692755445622562,0.728464489211354,0.654039324678925,"10133/776",2,"UP000008767"
"hsa051317","hsa05131","Shigellosis","1/43","247/8661",0.712691472174702,0.741780920018567,0.665995253267444,"55964",1,"UP000008767"
"hsa040208","hsa04020","Calcium signaling pathway","1/43","253/8661",0.721392025144307,0.743252389542619,0.66731638689585,"776",1,"UP000008767"
"hsa050207","hsa05020","Prion disease","1/43","272/8661",0.747279963110038,0.762225562372239,0.684351124111298,"776",1,"UP000008767"
"hsa052066","hsa05206","MicroRNAs in cancer","1/43","310/8661",0.792201373090835,0.800044951042229,0.718306612390856,"3371",1,"UP000008767"
"hsa051659","hsa05165","Human papillomavirus infection","1/43","331/8661",0.813575003423502,0.813575003423502,0.730454337439057,"3371",1,"UP000008767"
