"","query_seqname","mismatches","count","Proteome ID","PLength"
"859","sp|P03192|BMRF2_EBVB9",1,3,"UP000153037",357
"860","sp|P03192|BMRF2_EBVB9",2,6,"UP000153037",357
"861","sp|P03192|BMRF2_EBVB9",3,6,"UP000153037",357
"862","sp|P03193|PRIM_EBVB9",1,1,"UP000153037",874
"863","sp|P03193|PRIM_EBVB9",2,26,"UP000153037",874
"864","sp|P03193|PRIM_EBVB9",3,28,"UP000153037",874
"865","sp|P03195|DUT_EBVB9",1,1,"UP000153037",278
"866","sp|P03195|DUT_EBVB9",2,5,"UP000153037",278
"867","sp|P03195|DUT_EBVB9",3,5,"UP000153037",278
"868","sp|P03198|DPOL_EBVB9",1,1,"UP000153037",1015
"869","sp|P03198|DPOL_EBVB9",2,16,"UP000153037",1015
"870","sp|P03198|DPOL_EBVB9",3,16,"UP000153037",1015
"871","sp|P03199|BLLF2_EBVB9",1,8,"UP000153037",148
"872","sp|P03199|BLLF2_EBVB9",2,12,"UP000153037",148
"873","sp|P03199|BLLF2_EBVB9",3,12,"UP000153037",148
"874","sp|P03200|GP350_EBVB9",2,1,"UP000153037",907
"875","sp|P03200|GP350_EBVB9",3,1,"UP000153037",907
"876","sp|P03203|EBNA4_EBVB9",1,7,"UP000153037",938
"877","sp|P03203|EBNA4_EBVB9",2,21,"UP000153037",938
"878","sp|P03203|EBNA4_EBVB9",3,21,"UP000153037",938
"879","sp|P03204|EBNA6_EBVB9",1,18,"UP000153037",992
"880","sp|P03204|EBNA6_EBVB9",2,40,"UP000153037",992
"881","sp|P03204|EBNA6_EBVB9",3,47,"UP000153037",992
"882","sp|P03205|GP42_EBVB9",0,1,"UP000153037",223
"883","sp|P03205|GP42_EBVB9",1,2,"UP000153037",223
"884","sp|P03205|GP42_EBVB9",2,2,"UP000153037",223
"885","sp|P03205|GP42_EBVB9",3,2,"UP000153037",223
"886","sp|P03206|BZLF1_EBVB9",1,8,"UP000153037",245
"887","sp|P03206|BZLF1_EBVB9",2,13,"UP000153037",245
"888","sp|P03206|BZLF1_EBVB9",3,13,"UP000153037",245
"889","sp|P03207|BRRF1_EBVB9",1,2,"UP000153037",310
"890","sp|P03207|BRRF1_EBVB9",2,5,"UP000153037",310
"891","sp|P03207|BRRF1_EBVB9",3,5,"UP000153037",310
"892","sp|P03208|BILF1_EBVB9",1,2,"UP000153037",312
"893","sp|P03208|BILF1_EBVB9",2,5,"UP000153037",312
"894","sp|P03208|BILF1_EBVB9",3,5,"UP000153037",312
"895","sp|P03209|RTA_EBVB9",2,24,"UP000153037",605
"896","sp|P03209|RTA_EBVB9",3,26,"UP000153037",605
"897","sp|P03210|BRRF2_EBVB9",1,6,"UP000153037",537
"898","sp|P03210|BRRF2_EBVB9",2,30,"UP000153037",537
"899","sp|P03210|BRRF2_EBVB9",3,30,"UP000153037",537
"900","sp|P03211|EBNA1_EBVB9",0,234,"UP000153037",641
"901","sp|P03211|EBNA1_EBVB9",1,257,"UP000153037",641
"902","sp|P03211|EBNA1_EBVB9",2,271,"UP000153037",641
"903","sp|P03211|EBNA1_EBVB9",3,271,"UP000153037",641
"904","sp|P03213|PORTL_EBVB9",2,7,"UP000153037",613
"905","sp|P03213|PORTL_EBVB9",3,7,"UP000153037",613
"906","sp|P03217|AN_EBVB9",1,2,"UP000153037",470
"907","sp|P03217|AN_EBVB9",2,4,"UP000153037",470
"908","sp|P03217|AN_EBVB9",3,4,"UP000153037",470
"909","sp|P03218|BILF2_EBVB9",2,5,"UP000153037",248
"910","sp|P03218|BILF2_EBVB9",3,5,"UP000153037",248
"911","sp|P03219|TRM3_EBVB9",1,2,"UP000153037",690
"912","sp|P03219|TRM3_EBVB9",2,19,"UP000153037",690
"913","sp|P03219|TRM3_EBVB9",3,19,"UP000153037",690
"914","sp|P03220|UL95_EBVB9",1,1,"UP000153037",332
"915","sp|P03220|UL95_EBVB9",2,10,"UP000153037",332
"916","sp|P03220|UL95_EBVB9",3,10,"UP000153037",332
"917","sp|P03222|CVC1_EBVB9",1,4,"UP000153037",507
"918","sp|P03222|CVC1_EBVB9",2,21,"UP000153037",507
"919","sp|P03222|CVC1_EBVB9",3,21,"UP000153037",507
"920","sp|P03225|BDLF2_EBVB9",1,7,"UP000153037",420
"921","sp|P03225|BDLF2_EBVB9",2,13,"UP000153037",420
"922","sp|P03225|BDLF2_EBVB9",3,13,"UP000153037",420
"923","sp|P03226|MCP_EBVB9",1,12,"UP000153037",1381
"924","sp|P03226|MCP_EBVB9",2,73,"UP000153037",1381
"925","sp|P03226|MCP_EBVB9",3,78,"UP000153037",1381
"926","sp|P03227|DNBI_EBVB9",1,5,"UP000153037",1128
"927","sp|P03227|DNBI_EBVB9",2,21,"UP000153037",1128
"928","sp|P03227|DNBI_EBVB9",3,21,"UP000153037",1128
"929","sp|P03228|BARF1_EBVB9",2,10,"UP000153037",221
"930","sp|P03228|BARF1_EBVB9",3,12,"UP000153037",221
"931","sp|P03230|LMP1_EBVB9",1,3,"UP000153037",386
"932","sp|P03230|LMP1_EBVB9",2,19,"UP000153037",386
"933","sp|P03230|LMP1_EBVB9",3,19,"UP000153037",386
"934","sp|P03231|GH_EBVB9",2,1,"UP000153037",706
"935","sp|P03231|GH_EBVB9",3,1,"UP000153037",706
"936","sp|P03232|UL24_EBVB9",1,3,"UP000153037",248
"937","sp|P03232|UL24_EBVB9",2,15,"UP000153037",248
"938","sp|P03232|UL24_EBVB9",3,15,"UP000153037",248
"939","sp|P03233|CVC2_EBVB9",0,1,"UP000153037",570
"940","sp|P03233|CVC2_EBVB9",1,5,"UP000153037",570
"941","sp|P03233|CVC2_EBVB9",2,16,"UP000153037",570
"942","sp|P03233|CVC2_EBVB9",3,16,"UP000153037",570
"943","sp|P03234|SCAF_EBVB9",1,6,"UP000153037",605
"944","sp|P03234|SCAF_EBVB9",2,9,"UP000153037",605
"945","sp|P03234|SCAF_EBVB9",3,9,"UP000153037",605
"946","sp|P0C725|LF2_EBVB9",1,1,"UP000153037",429
"947","sp|P0C725|LF2_EBVB9",2,15,"UP000153037",429
"948","sp|P0C725|LF2_EBVB9",3,19,"UP000153037",429
"949","sp|P0CAP6|RIR2_EBVB9",2,3,"UP000153037",302
"950","sp|P0CAP6|RIR2_EBVB9",3,3,"UP000153037",302
"951","sp|P0CK49|TEG7_EBVB9",1,2,"UP000153037",218
"952","sp|P0CK49|TEG7_EBVB9",2,3,"UP000153037",218
"953","sp|P0CK49|TEG7_EBVB9",3,3,"UP000153037",218
"954","sp|P0CK51|CEP3_EBVB9",1,3,"UP000153037",75
"955","sp|P0CK51|CEP3_EBVB9",2,10,"UP000153037",75
"956","sp|P0CK51|CEP3_EBVB9",3,10,"UP000153037",75
"957","sp|P0CK53|CEP2_EBVB9",1,2,"UP000153037",336
"958","sp|P0CK53|CEP2_EBVB9",2,28,"UP000153037",336
"959","sp|P0CK53|CEP2_EBVB9",3,28,"UP000153037",336
"960","sp|P0CK56|UL92_EBVB9",2,3,"UP000153037",225
"961","sp|P0CK56|UL92_EBVB9",3,3,"UP000153037",225
"962","sp|P12888|UNG_EBVB9",2,4,"UP000153037",255
"963","sp|P12888|UNG_EBVB9",3,6,"UP000153037",255
"964","sp|P12977|EBNA3_EBVB9",1,3,"UP000153037",944
"965","sp|P12977|EBNA3_EBVB9",2,10,"UP000153037",944
"966","sp|P12977|EBNA3_EBVB9",3,10,"UP000153037",944
"967","sp|P12978|EBNA2_EBVB9",0,7,"UP000153037",487
"968","sp|P12978|EBNA2_EBVB9",1,12,"UP000153037",487
"969","sp|P12978|EBNA2_EBVB9",2,19,"UP000153037",487
"970","sp|P12978|EBNA2_EBVB9",3,20,"UP000153037",487
"971","sp|P13285|LMP2_EBVB9",1,8,"UP000153037",497
"972","sp|P13285|LMP2_EBVB9",2,11,"UP000153037",497
"973","sp|P13285|LMP2_EBVB9",3,11,"UP000153037",497
"974","sp|P13288|KR2_EBVB9",1,6,"UP000153037",429
"975","sp|P13288|KR2_EBVB9",2,17,"UP000153037",429
"976","sp|P13288|KR2_EBVB9",3,20,"UP000153037",429
"977","sp|P14347|BFRF2_EBVB9",1,8,"UP000153037",591
"978","sp|P14347|BFRF2_EBVB9",2,27,"UP000153037",591
"979","sp|P14347|BFRF2_EBVB9",3,27,"UP000153037",591
"980","sp|P14348|SCP_EBVB9",2,6,"UP000153037",176
"981","sp|P14348|SCP_EBVB9",3,6,"UP000153037",176
"982","sp|P25214|TRX2_EBVB9",1,2,"UP000153037",301
"983","sp|P25214|TRX2_EBVB9",2,3,"UP000153037",301
"984","sp|P25214|TRX2_EBVB9",3,3,"UP000153037",301
"985","sp|P25215|UL87_EBVB9",2,17,"UP000153037",575
"986","sp|P25215|UL87_EBVB9",3,17,"UP000153037",575
"987","sp|P25939|TRM1_EBVB9",1,3,"UP000153037",685
"988","sp|P25939|TRM1_EBVB9",2,21,"UP000153037",685
"989","sp|P25939|TRM1_EBVB9",3,21,"UP000153037",685
"990","sp|P29882|CEP1_EBVB9",2,4,"UP000153037",278
"991","sp|P29882|CEP1_EBVB9",3,4,"UP000153037",278
"992","sp|P30117|BKRF4_EBVB9",2,2,"UP000153037",217
"993","sp|P30117|BKRF4_EBVB9",3,2,"UP000153037",217
"994","sp|P30119|BTRF1_EBVB9",1,1,"UP000153037",404
"995","sp|P30119|BTRF1_EBVB9",2,12,"UP000153037",404
"996","sp|P30119|BTRF1_EBVB9",3,12,"UP000153037",404
"997","sp|Q04360|ICP27_EBVB9",1,1,"UP000153037",479
"998","sp|Q04360|ICP27_EBVB9",2,12,"UP000153037",479
"999","sp|Q04360|ICP27_EBVB9",3,12,"UP000153037",479
"1000","sp|Q8AZJ3|BNL2B_EBVB9",2,6,"UP000153037",98
"1001","sp|Q8AZJ3|BNL2B_EBVB9",3,7,"UP000153037",98
"1002","sp|Q8AZJ5|LF1_EBVB9",1,9,"UP000153037",469
"1003","sp|Q8AZJ5|LF1_EBVB9",2,24,"UP000153037",469
"1004","sp|Q8AZJ5|LF1_EBVB9",3,24,"UP000153037",469
"1005","sp|Q9Q2P0|RPMS1_EBVB9",1,5,"UP000153037",103
"1006","sp|Q9Q2P0|RPMS1_EBVB9",2,7,"UP000153037",103
"1007","sp|Q9Q2P0|RPMS1_EBVB9",3,7,"UP000153037",103
"1008","tr|A0A1P7U110|A0A1P7U110_EBVB9",1,3,"UP000153037",135
"1009","tr|A0A1P7U110|A0A1P7U110_EBVB9",2,7,"UP000153037",135
"1010","tr|A0A1P7U110|A0A1P7U110_EBVB9",3,7,"UP000153037",135
"1011","tr|Q2MG96|Q2MG96_EBVB9",2,2,"UP000153037",153
"1012","tr|Q2MG96|Q2MG96_EBVB9",3,2,"UP000153037",153
"1013","tr|Q777D7|Q777D7_EBVB9",2,2,"UP000153037",809
"1014","tr|Q777D7|Q777D7_EBVB9",3,2,"UP000153037",809
"1015","tr|Q8AZJ4|Q8AZJ4_EBVB9",1,30,"UP000153037",471
"1016","tr|Q8AZJ4|Q8AZJ4_EBVB9",2,80,"UP000153037",471
"1017","tr|Q8AZJ4|Q8AZJ4_EBVB9",3,82,"UP000153037",471
"1018","tr|Q8AZJ7|Q8AZJ7_EBVB9",1,8,"UP000153037",723
"1019","tr|Q8AZJ7|Q8AZJ7_EBVB9",2,28,"UP000153037",723
"1020","tr|Q8AZJ7|Q8AZJ7_EBVB9",3,28,"UP000153037",723
"1021","tr|Q8AZK1|Q8AZK1_EBVB9",2,7,"UP000153037",383
"1022","tr|Q8AZK1|Q8AZK1_EBVB9",3,7,"UP000153037",383
"1023","tr|Q9QCF1|Q9QCF1_EBVB9",1,2,"UP000153037",39
"1024","tr|Q9QCF1|Q9QCF1_EBVB9",2,3,"UP000153037",39
"1025","tr|Q9QCF1|Q9QCF1_EBVB9",3,3,"UP000153037",39
"1026","sp|A4UHP8|NCAP_EBLV1",2,10,"UP000008926",451
"1027","sp|A4UHP8|NCAP_EBLV1",3,11,"UP000008926",451
"1028","sp|A4UHP9|PHOSP_EBLV1",1,1,"UP000008926",298
"1029","sp|A4UHP9|PHOSP_EBLV1",2,3,"UP000008926",298
"1030","sp|A4UHP9|PHOSP_EBLV1",3,3,"UP000008926",298
"1031","sp|A4UHQ0|MATRX_EBLV1",1,1,"UP000008926",202
"1032","sp|A4UHQ0|MATRX_EBLV1",2,8,"UP000008926",202
"1033","sp|A4UHQ0|MATRX_EBLV1",3,10,"UP000008926",202
"1034","sp|A4UHQ1|GLYCO_EBLV1",1,5,"UP000008926",524
"1035","sp|A4UHQ1|GLYCO_EBLV1",2,28,"UP000008926",524
"1036","sp|A4UHQ1|GLYCO_EBLV1",3,28,"UP000008926",524
"1037","sp|A4UHQ2|L_EBLV1",1,6,"UP000008926",2127
"1038","sp|A4UHQ2|L_EBLV1",2,34,"UP000008926",2127
"1039","sp|A4UHQ2|L_EBLV1",3,36,"UP000008926",2127
"1040","sp|P05133|NCAP_HANTV",1,2,"UP000008627",429
"1041","sp|P05133|NCAP_HANTV",2,10,"UP000008627",429
"1042","sp|P05133|NCAP_HANTV",3,10,"UP000008627",429
"1043","sp|P08668|GP_HANTV",1,5,"UP000008627",1135
"1044","sp|P08668|GP_HANTV",2,28,"UP000008627",1135
"1045","sp|P08668|GP_HANTV",3,31,"UP000008627",1135
"1046","sp|P23456|L_HANTV",1,12,"UP000008627",2151
"1047","sp|P23456|L_HANTV",2,64,"UP000008627",2151
"1048","sp|P23456|L_HANTV",3,65,"UP000008627",2151
"1049","sp|O55777|V_HENDH",1,4,"UP000008771",457
"1050","sp|O55777|V_HENDH",2,28,"UP000008771",457
"1051","sp|O55777|V_HENDH",3,28,"UP000008771",457
"1052","sp|O55778|PHOSP_HENDH",1,4,"UP000008771",707
"1053","sp|O55778|PHOSP_HENDH",2,28,"UP000008771",707
"1054","sp|O55778|PHOSP_HENDH",3,28,"UP000008771",707
"1055","sp|O55779|C_HENDH",1,2,"UP000008771",166
"1056","sp|O55779|C_HENDH",2,5,"UP000008771",166
"1057","sp|O55779|C_HENDH",3,5,"UP000008771",166
"1058","sp|O89339|NCAP_HENDH",1,6,"UP000008771",532
"1059","sp|O89339|NCAP_HENDH",2,32,"UP000008771",532
"1060","sp|O89339|NCAP_HENDH",3,32,"UP000008771",532
"1061","sp|O89341|MATRX_HENDH",1,2,"UP000008771",352
"1062","sp|O89341|MATRX_HENDH",2,13,"UP000008771",352
"1063","sp|O89341|MATRX_HENDH",3,13,"UP000008771",352
"1064","sp|O89342|FUS_HENDH",1,1,"UP000008771",546
"1065","sp|O89342|FUS_HENDH",2,10,"UP000008771",546
"1066","sp|O89342|FUS_HENDH",3,10,"UP000008771",546
"1067","sp|O89343|GLYCP_HENDH",2,7,"UP000008771",604
"1068","sp|O89343|GLYCP_HENDH",3,7,"UP000008771",604
"1069","sp|O89344|L_HENDH",1,2,"UP000008771",2244
"1070","sp|O89344|L_HENDH",2,40,"UP000008771",2244
"1071","sp|O89344|L_HENDH",3,40,"UP000008771",2244
"1072","sp|P0C1C6|W_HENDH",1,4,"UP000008771",448
"1073","sp|P0C1C6|W_HENDH",2,28,"UP000008771",448
"1074","sp|P0C1C6|W_HENDH",3,28,"UP000008771",448
"1075","sp|P08617|POLG_HAVHM",1,9,"UP000006724",2227
"1076","sp|P08617|POLG_HAVHM",2,58,"UP000006724",2227
"1077","sp|P08617|POLG_HAVHM",3,61,"UP000006724",2227
"1078","sp|P0C767|HBEAG_HBVCJ",2,6,"UP000008591",212
"1079","sp|P0C767|HBEAG_HBVCJ",3,6,"UP000008591",212
"1080","sp|Q69027|X_HBVCJ",2,3,"UP000008591",154
"1081","sp|Q69027|X_HBVCJ",3,3,"UP000008591",154
"1082","sp|Q69028|DPOL_HBVCJ",1,3,"UP000008591",843
"1083","sp|Q69028|DPOL_HBVCJ",2,25,"UP000008591",843
"1084","sp|Q69028|DPOL_HBVCJ",3,27,"UP000008591",843
"1085","sp|Q76R61|CAPSD_HBVCJ",2,6,"UP000008591",183
"1086","sp|Q76R61|CAPSD_HBVCJ",3,6,"UP000008591",183
"1087","sp|Q76R62|HBSAG_HBVCJ",2,4,"UP000008591",400
"1088","sp|Q76R62|HBSAG_HBVCJ",3,4,"UP000008591",400
"1089","sp|P0C045|F_HCV77",2,4,"UP000000518",162
"1090","sp|P0C045|F_HCV77",3,4,"UP000000518",162
"1091","sp|P27958|POLG_HCV77",1,43,"UP000000518",3011
"1092","sp|P27958|POLG_HCV77",2,139,"UP000000518",3011
"1093","sp|P27958|POLG_HCV77",3,144,"UP000000518",3011
"1094","sp|P0C6L3|SHDAG_HDVD3",0,1,"UP000006675",195
"1095","sp|P0C6L3|SHDAG_HDVD3",1,12,"UP000006675",195
"1096","sp|P0C6L3|SHDAG_HDVD3",2,26,"UP000006675",195
"1097","sp|P0C6L3|SHDAG_HDVD3",3,26,"UP000006675",195
"1098","sp|P29996|LHDAG_HDVD3",0,1,"UP000006675",214
"1099","sp|P29996|LHDAG_HDVD3",1,12,"UP000006675",214
"1100","sp|P29996|LHDAG_HDVD3",2,26,"UP000006675",214
"1101","sp|P29996|LHDAG_HDVD3",3,26,"UP000006675",214
"1102","sp|Q81862|POLN_HEVCH",1,8,"UP000006705",1693
"1103","sp|Q81862|POLN_HEVCH",2,63,"UP000006705",1693
"1104","sp|Q81862|POLN_HEVCH",3,68,"UP000006705",1693
"1105","sp|Q81870|ORF3_HEVCH",1,3,"UP000006705",114
"1106","sp|Q81870|ORF3_HEVCH",2,3,"UP000006705",114
"1107","sp|Q81870|ORF3_HEVCH",3,3,"UP000006705",114
"1108","sp|Q81871|CAPSD_HEVCH",1,2,"UP000006705",660
"1109","sp|Q81871|CAPSD_HEVCH",2,15,"UP000006705",660
"1110","sp|Q81871|CAPSD_HEVCH",3,16,"UP000006705",660
"1111","sp|P0C682|CAPSD_HBVG3",2,6,"UP000007407",195
"1112","sp|P0C682|CAPSD_HBVG3",3,6,"UP000007407",195
"1113","sp|Q9IBI3|HBSAG_HBVG3",2,2,"UP000007407",399
"1114","sp|Q9IBI3|HBSAG_HBVG3",3,2,"UP000007407",399
"1115","sp|Q9IBI4|DPOL_HBVG3",1,2,"UP000007407",842
"1116","sp|Q9IBI4|DPOL_HBVG3",2,14,"UP000007407",842
"1117","sp|Q9IBI4|DPOL_HBVG3",3,16,"UP000007407",842
"1118","sp|Q0GNN1|KBTB2_HSPV",1,2,"UP000111173",547
"1119","sp|Q0GNN1|KBTB2_HSPV",2,29,"UP000111173",547
"1120","sp|Q0GNN1|KBTB2_HSPV",3,32,"UP000111173",547
"1121","sp|Q0GNQ5|KBTB1_HSPV",1,1,"UP000111173",564
"1122","sp|Q0GNQ5|KBTB1_HSPV",2,10,"UP000111173",564
"1123","sp|Q0GNQ5|KBTB1_HSPV",3,10,"UP000111173",564
"1124","sp|Q0GP30|PAP1_HSPV",2,3,"UP000111173",479
"1125","sp|Q0GP30|PAP1_HSPV",3,5,"UP000111173",479
"1126","tr|Q0GNL9|Q0GNL9_HSPV",1,1,"UP000111173",248
"1127","tr|Q0GNL9|Q0GNL9_HSPV",2,5,"UP000111173",248
"1128","tr|Q0GNL9|Q0GNL9_HSPV",3,5,"UP000111173",248
"1129","tr|Q0GNM0|Q0GNM0_HSPV",2,8,"UP000111173",349
"1130","tr|Q0GNM0|Q0GNM0_HSPV",3,10,"UP000111173",349
"1131","tr|Q0GNM1|Q0GNM1_HSPV",1,2,"UP000111173",587
"1132","tr|Q0GNM1|Q0GNM1_HSPV",2,7,"UP000111173",587
"1133","tr|Q0GNM1|Q0GNM1_HSPV",3,7,"UP000111173",587
"1134","tr|Q0GNM3|Q0GNM3_HSPV",2,1,"UP000111173",150
"1135","tr|Q0GNM3|Q0GNM3_HSPV",3,1,"UP000111173",150
"1136","tr|Q0GNM4|Q0GNM4_HSPV",1,2,"UP000111173",397
"1137","tr|Q0GNM4|Q0GNM4_HSPV",2,6,"UP000111173",397
"1138","tr|Q0GNM4|Q0GNM4_HSPV",3,10,"UP000111173",397
"1139","tr|Q0GNM7|Q0GNM7_HSPV",1,1,"UP000111173",120
"1140","tr|Q0GNM7|Q0GNM7_HSPV",2,1,"UP000111173",120
"1141","tr|Q0GNM7|Q0GNM7_HSPV",3,1,"UP000111173",120
"1142","tr|Q0GNM8|Q0GNM8_HSPV",1,1,"UP000111173",1920
"1143","tr|Q0GNM8|Q0GNM8_HSPV",2,32,"UP000111173",1920
"1144","tr|Q0GNM8|Q0GNM8_HSPV",3,33,"UP000111173",1920
"1145","tr|Q0GNN2|Q0GNN2_HSPV",2,10,"UP000111173",791
"1146","tr|Q0GNN2|Q0GNN2_HSPV",3,11,"UP000111173",791
"1147","tr|Q0GNN3|Q0GNN3_HSPV",2,10,"UP000111173",355
"1148","tr|Q0GNN3|Q0GNN3_HSPV",3,10,"UP000111173",355
"1149","tr|Q0GNN4|Q0GNN4_HSPV",1,6,"UP000111173",574
"1150","tr|Q0GNN4|Q0GNN4_HSPV",2,20,"UP000111173",574
"1151","tr|Q0GNN4|Q0GNN4_HSPV",3,20,"UP000111173",574
"1152","tr|Q0GNN6|Q0GNN6_HSPV",2,4,"UP000111173",326
"1153","tr|Q0GNN6|Q0GNN6_HSPV",3,4,"UP000111173",326
"1154","tr|Q0GNN7|Q0GNN7_HSPV",2,5,"UP000111173",149
"1155","tr|Q0GNN7|Q0GNN7_HSPV",3,5,"UP000111173",149
"1156","tr|Q0GNP0|Q0GNP0_HSPV",2,1,"UP000111173",78
"1157","tr|Q0GNP0|Q0GNP0_HSPV",3,1,"UP000111173",78
"1158","tr|Q0GNP2|Q0GNP2_HSPV",1,1,"UP000111173",77
"1159","tr|Q0GNP2|Q0GNP2_HSPV",2,8,"UP000111173",77
"1160","tr|Q0GNP2|Q0GNP2_HSPV",3,9,"UP000111173",77
"1161","tr|Q0GNP3|Q0GNP3_HSPV",2,5,"UP000111173",272
"1162","tr|Q0GNP3|Q0GNP3_HSPV",3,5,"UP000111173",272
"1163","tr|Q0GNP4|Q0GNP4_HSPV",2,1,"UP000111173",182
"1164","tr|Q0GNP4|Q0GNP4_HSPV",3,1,"UP000111173",182
"1165","tr|Q0GNP6|Q0GNP6_HSPV",2,9,"UP000111173",111
"1166","tr|Q0GNP6|Q0GNP6_HSPV",3,9,"UP000111173",111
"1167","tr|Q0GNP7|Q0GNP7_HSPV",0,1,"UP000111173",317
"1168","tr|Q0GNP7|Q0GNP7_HSPV",1,4,"UP000111173",317
"1169","tr|Q0GNP7|Q0GNP7_HSPV",2,13,"UP000111173",317
"1170","tr|Q0GNP7|Q0GNP7_HSPV",3,16,"UP000111173",317
"1171","tr|Q0GNP8|Q0GNP8_HSPV",1,1,"UP000111173",558
"1172","tr|Q0GNP8|Q0GNP8_HSPV",2,5,"UP000111173",558
"1173","tr|Q0GNP8|Q0GNP8_HSPV",3,5,"UP000111173",558
"1174","tr|Q0GNP9|Q0GNP9_HSPV",2,2,"UP000111173",124
"1175","tr|Q0GNP9|Q0GNP9_HSPV",3,4,"UP000111173",124
"1176","tr|Q0GNQ0|Q0GNQ0_HSPV",1,2,"UP000111173",219
"1177","tr|Q0GNQ0|Q0GNQ0_HSPV",2,8,"UP000111173",219
"1178","tr|Q0GNQ0|Q0GNQ0_HSPV",3,8,"UP000111173",219
"1179","tr|Q0GNQ1|Q0GNQ1_HSPV",2,15,"UP000111173",300
"1180","tr|Q0GNQ1|Q0GNQ1_HSPV",3,15,"UP000111173",300
"1181","tr|Q0GNQ8|Q0GNQ8_HSPV",1,2,"UP000111173",270
"1182","tr|Q0GNQ8|Q0GNQ8_HSPV",2,16,"UP000111173",270
"1183","tr|Q0GNQ8|Q0GNQ8_HSPV",3,16,"UP000111173",270
"1184","tr|Q0GNQ9|Q0GNQ9_HSPV",2,15,"UP000111173",80
"1185","tr|Q0GNQ9|Q0GNQ9_HSPV",3,22,"UP000111173",80
"1186","tr|Q0GNR0|Q0GNR0_HSPV",0,3,"UP000111173",552
"1187","tr|Q0GNR0|Q0GNR0_HSPV",1,1,"UP000111173",552
"1188","tr|Q0GNR0|Q0GNR0_HSPV",2,5,"UP000111173",552
"1189","tr|Q0GNR0|Q0GNR0_HSPV",3,5,"UP000111173",552
"1190","tr|Q0GNR1|Q0GNR1_HSPV",1,1,"UP000111173",162
"1191","tr|Q0GNR1|Q0GNR1_HSPV",2,10,"UP000111173",162
"1192","tr|Q0GNR1|Q0GNR1_HSPV",3,10,"UP000111173",162
"1193","tr|Q0GNR2|Q0GNR2_HSPV",2,1,"UP000111173",204
"1194","tr|Q0GNR2|Q0GNR2_HSPV",3,1,"UP000111173",204
"1195","tr|Q0GNR3|Q0GNR3_HSPV",2,1,"UP000111173",244
"1196","tr|Q0GNR3|Q0GNR3_HSPV",3,1,"UP000111173",244
"1197","tr|Q0GNR4|Q0GNR4_HSPV",2,2,"UP000111173",240
"1198","tr|Q0GNR4|Q0GNR4_HSPV",3,2,"UP000111173",240
"1199","tr|Q0GNR5|Q0GNR5_HSPV",0,1,"UP000111173",125
"1200","tr|Q0GNR5|Q0GNR5_HSPV",1,3,"UP000111173",125
"1201","tr|Q0GNR5|Q0GNR5_HSPV",2,8,"UP000111173",125
"1202","tr|Q0GNR5|Q0GNR5_HSPV",3,8,"UP000111173",125
"1203","tr|Q0GNR6|Q0GNR6_HSPV",1,1,"UP000111173",346
"1204","tr|Q0GNR6|Q0GNR6_HSPV",2,6,"UP000111173",346
"1205","tr|Q0GNR6|Q0GNR6_HSPV",3,6,"UP000111173",346
"1206","tr|Q0GNR7|Q0GNR7_HSPV",2,2,"UP000111173",195
"1207","tr|Q0GNR7|Q0GNR7_HSPV",3,3,"UP000111173",195
"1208","tr|Q0GNS0|Q0GNS0_HSPV",2,1,"UP000111173",165
"1209","tr|Q0GNS0|Q0GNS0_HSPV",3,1,"UP000111173",165
"1210","tr|Q0GNS1|Q0GNS1_HSPV",2,8,"UP000111173",326
"1211","tr|Q0GNS1|Q0GNS1_HSPV",3,12,"UP000111173",326
"1212","tr|Q0GNS5|Q0GNS5_HSPV",1,2,"UP000111173",223
"1213","tr|Q0GNS5|Q0GNS5_HSPV",2,5,"UP000111173",223
"1214","tr|Q0GNS5|Q0GNS5_HSPV",3,5,"UP000111173",223
"1215","tr|Q0GNS6|Q0GNS6_HSPV",1,1,"UP000111173",176
"1216","tr|Q0GNS6|Q0GNS6_HSPV",2,6,"UP000111173",176
"1217","tr|Q0GNS6|Q0GNS6_HSPV",3,6,"UP000111173",176
"1218","tr|Q0GNS7|Q0GNS7_HSPV",2,3,"UP000111173",168
"1219","tr|Q0GNS7|Q0GNS7_HSPV",3,3,"UP000111173",168
"1220","tr|Q0GNS8|Q0GNS8_HSPV",1,2,"UP000111173",185
"1221","tr|Q0GNS8|Q0GNS8_HSPV",2,6,"UP000111173",185
"1222","tr|Q0GNS8|Q0GNS8_HSPV",3,6,"UP000111173",185
"1223","tr|Q0GNS9|Q0GNS9_HSPV",2,3,"UP000111173",270
"1224","tr|Q0GNS9|Q0GNS9_HSPV",3,3,"UP000111173",270
"1225","tr|Q0GNT1|Q0GNT1_HSPV",2,2,"UP000111173",77
"1226","tr|Q0GNT1|Q0GNT1_HSPV",3,2,"UP000111173",77
"1227","tr|Q0GNT2|Q0GNT2_HSPV",2,12,"UP000111173",305
"1228","tr|Q0GNT2|Q0GNT2_HSPV",3,14,"UP000111173",305
"1229","tr|Q0GNT3|Q0GNT3_HSPV",2,8,"UP000111173",146
"1230","tr|Q0GNT3|Q0GNT3_HSPV",3,8,"UP000111173",146
"1231","tr|Q0GNT5|Q0GNT5_HSPV",1,6,"UP000111173",501
"1232","tr|Q0GNT5|Q0GNT5_HSPV",2,25,"UP000111173",501
"1233","tr|Q0GNT5|Q0GNT5_HSPV",3,25,"UP000111173",501
